plate,state,license_type,summons_number,issue_date,hour,min,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,borough,issuing_agency,violation_status,summons_image,weekday,year,month,day,address,vehicle_body_type,vehicle_year,latitude,longitude
HJP4020,NY,PAS,1481970392,2021-08-12,3,35A,FIRE HYDRANT,NA,115,0,0,0,115,0,109,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVhek5OUkUwMVRXYzlQUT09&locationName=_____________________),Thursday,2021,8,12,"15-91 209 ST ,   , NY",SDN,2016,40.7834023,-73.7826187
KSE4612,NY,PAS,1480707806,2021-09-23,4,34A,FIRE HYDRANT,NA,115,0,0,0,115,0,061,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMUVZM2RPZW1kM1RtYzlQUT09&locationName=_____________________),Thursday,2021,9,23,"2472 EAST 24 ST ,   , NY",SUBN,2015,40.59141,-73.946291
KNZ4428,NY,PAS,1474527528,2021-09-18,7,55A,FIRE HYDRANT,NA,115,0,0,0,115,0,025,Manhattan,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wNUVWWGxPZWxWNVQwRTlQUT09&locationName=_____________________),Saturday,2021,9,18,"0 E 118 ,  1 AVE , NY",SUBN,2018,40.74384,-73.972538
HTA5814,NY,PAS,1478508000,2021-09-17,20,45P,FIRE HYDRANT,NA,115,0,0,0,115,0,045,Bronx,OTHER/UNKNOWN AGENCIES,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wOUVWWGRQUkVGM1RVRTlQUT09&locationName=_____________________),Friday,2021,9,17,"100 ERDMAN PL ,   , NY",SDN,2014,40.8633684,-73.8237861
KFV6647,NY,PAS,8995102147,2021-07-09,8,10A,FIRE HYDRANT,NA,115,0,0,0,115,0,077,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VNVVSWGROYWtVd1RuYzlQUT09&locationName=_____________________),Friday,2021,7,9,"1681 St Johns Pl ,   , NY",4DSD,2016,40.6702448,-73.9211744
GLJ4770,NY,PAS,1481692392,2021-08-27,21,21P,FIRE HYDRANT,NA,115,0,0,0,115,0,070,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVXVFZOYWswMVRXYzlQUT09&locationName=_____________________),Friday,2021,8,27,"1620 OCEAN AVENUE ,   , NY",SUBN,2021,40.6227599,-73.9561795
JNM6577,NY,PAS,1481713115,2021-06-20,6,10A,FIRE HYDRANT,NA,115,0,0,0,115,0,070,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVZM2hOZWtWNFRsRTlQUT09&locationName=_____________________),Sunday,2021,6,20,"1542 E 19TH ST ,   , NY",SDN,2017,40.6124912,-73.9553957
KHY3553,NY,PAS,1481725981,2021-09-20,11,17A,FIRE HYDRANT,NA,115,0,0,0,115,0,070,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVZM2xPVkdzMFRWRTlQUT09&locationName=_____________________),Monday,2021,9,20,"27 WALDORF COURT ,   , NY",SDN,2014,40.631754,-73.9625475
KJC1520,NY,PAS,1481934879,2021-07-24,4,50A,FIRE HYDRANT,NA,115,0,0,0,115,0,115,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVhM3BPUkdjelQxRTlQUT09&locationName=_____________________),Saturday,2021,7,24,"27-25 MCINTOSH ST ,   , NY",SDN,2003,40.7627562,-73.8676576
KEV4794,NY,PAS,1483867602,2021-07-06,12,50A,FIRE HYDRANT,NA,115,0,0,0,115,0,067,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMTZaekpPZWxsM1RXYzlQUT09&locationName=_____________________),Tuesday,2021,7,6,"5211 TILDEN AVE ,   , NY",SUBN,2019,40.6485198,-73.9276467
GNL1081,NY,PAS,1482756274,2021-09-25,6,12A,FIRE HYDRANT,NA,115,0,0,0,115,0,077,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMXFZekZPYWtrelRrRTlQUT09&locationName=_____________________),Saturday,2021,9,25,"171 NEW YORK AVE ,   , NY",SUBN,2016,40.6743051,-73.9470237
KHU4909,NY,PAS,1478986402,2021-09-10,21,00P,FIRE HYDRANT,NA,115,0,0,0,0,115,072,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wOUVhelJPYWxGM1RXYzlQUT09&locationName=_____________________),Friday,2021,9,10,"545 48 STREET ,   , NY",SDN,2020,40.7644125,-73.9945268
KJB8262,NY,PAS,1485226016,2021-08-05,21,21P,FIRE HYDRANT,NA,115,0,0,0,115,0,102,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNVVTWGxPYWtGNFRtYzlQUT09&locationName=_____________________),Thursday,2021,8,5,"120-04 95 AVE ,   , NY",SUBN,2021,40.6925154,-73.8258466
KKJ2869,NY,PAS,8982767587,2021-06-29,24,04P,FIRE HYDRANT,NA,115,0,0,0,115,0,060,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMXFZekpPZWxVMFRuYzlQUT09&locationName=_____________________),Tuesday,2021,6,29,"711 Brightwater Ct ,   , NY",4DSD,2017,40.5760572,-73.9598154
KRN4977,NY,PAS,1481004529,2021-09-27,21,33P,FIRE HYDRANT,NA,115,0,0,0,0,115,060,Brooklyn,OTHER/UNKNOWN AGENCIES,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVRWGRPUkZWNVQxRTlQUT09&locationName=_____________________),Monday,2021,9,27,"4625 SURF AVE ,   , NY",SUBN,2021,40.5771768,-74.0104341
EGA1615,NY,PAS,1481683561,2021-10-15,10,27A,FIRE HYDRANT,NA,115,0,0,0,0,115,070,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVXVFJOZWxVeVRWRTlQUT09&locationName=_____________________),Friday,2021,10,15,"312 WEBSTER AVE ,   , NY",SUBN,2008,40.633077,-73.969748
JBR3553,NY,PAS,1481994761,2021-07-25,2,57A,FIRE HYDRANT,NA,115,0,0,0,115,0,104,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVhelZPUkdNeVRWRTlQUT09&locationName=_____________________),Sunday,2021,7,25,"61-45 55 ST ,   , NY",SDN,2018,40.7137408,-73.9082213
JEM2643,NY,PAS,1482388297,2021-07-05,20,30P,FIRE HYDRANT,NA,115,0,0,0,0,115,106,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMXFUVFJQUkVrMVRuYzlQUT09&locationName=_____________________),Monday,2021,7,5,"133-12 86 ST ,   , NY",SDN,2015,40.6738197,-73.8504867
JJM7608,NY,PAS,8913309646,2021-07-07,17,23P,FIRE HYDRANT,NA,115,0,0,0,115,0,013,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFMTZUWGRQVkZrd1RtYzlQUT09&locationName=_____________________),Wednesday,2021,7,7,"171 3rd Ave ,   , NY",SUBN,2019,40.7347007,-73.9858151
KHU3607,NY,PAS,8950683106,2021-07-09,17,19P,FIRE HYDRANT,NA,115,0,0,0,115,0,024,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVXVFJOZWtWM1RtYzlQUT09&locationName=_____________________),Friday,2021,7,9,"301 W 106th St ,   , NY",SUBN,2021,40.8019457,-73.9687215
HRA9274,NY,PAS,1483066071,2021-09-15,20,39P,FIRE HYDRANT,NA,115,0,0,0,0,115,066,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMTZRVEpPYWtFelRWRTlQUT09&locationName=_____________________),Wednesday,2021,9,15,"1445 48 ST ,   , NY",SUBN,2020,40.633742,-73.9880648
GYD6051,NY,PAS,8977137706,2021-06-29,0,51A,FIRE HYDRANT,NA,115,0,0,0,115,0,067,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNTZSWHBPZW1OM1RtYzlQUT09&locationName=_____________________),Tuesday,2021,6,29,"631 E 96th St ,   , NY",SUBN,2012,40.6534466,-73.9125083
KRW2367,NY,PAS,1483280780,2021-09-18,5,50A,FIRE HYDRANT,NA,115,0,0,0,0,115,045,Bronx,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMTZTVFJOUkdNMFRVRTlQUT09&locationName=_____________________),Saturday,2021,9,18,"213 KEARNEY AVENUE ,   , NY",SDN,2018,40.817697,-73.8119355
JJX1921,NY,PAS,1483424595,2021-09-15,10,57A,FIRE HYDRANT,NA,115,0,0,0,0,115,101,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMTZVWGxPUkZVMVRsRTlQUT09&locationName=_____________________),Wednesday,2021,9,15,"209 SEAGIRT AVENUE ,   , NY",SUBN,2011,40.5957896,-73.7385476
KFG9789,NY,PAS,1483866312,2021-08-25,1,04A,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMTZaekpPYWsxNFRXYzlQUT09&locationName=_____________________),Wednesday,2021,8,25,"894 E 35 ST ,   , NY",SUBN,2016,40.6329614,-73.9430888
KNR6879,NY,PAS,1484122471,2021-08-29,3,55A,FIRE HYDRANT,NA,115,0,0,0,0,115,043,Bronx,OTHER/UNKNOWN AGENCIES,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVSWGxOYWxFelRWRTlQUT09&locationName=_____________________),Sunday,2021,8,29,"1980 EAST TREMONT AVE ,   , NY",SDN,2019,40.8414964,-73.8604676
KDS3551,NY,PAS,1484126464,2021-09-20,2,01A,FIRE HYDRANT,NA,115,0,0,0,0,115,043,Bronx,OTHER/UNKNOWN AGENCIES,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVSWGxPYWxFeVRrRTlQUT09&locationName=_____________________),Monday,2021,9,20,"2155 EAST TREMONT AVENUE ,   , NY",SUBN,2017,40.8420632,-73.8592491
KHE1268,NY,PAS,1484366001,2021-09-06,4,41A,FIRE HYDRANT,NA,115,0,0,0,0,115,104,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVUVEpPYWtGM1RWRTlQUT09&locationName=_____________________),Monday,2021,9,6,"72-30 66 PL ,   , NY",SUBN,2021,40.7005282,-73.8871219
KFM1770,NY,PAS,1484382018,2021-10-10,1,51A,FIRE HYDRANT,NA,115,0,0,0,80,35,104,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVUVFJOYWtGNFQwRTlQUT09&locationName=_____________________),Sunday,2021,10,10,"1729 HARMAN ST ,   , NY",SUBN,2011,40.7054697,-73.9136236
KSP1022,NY,PAS,1484423896,2021-10-10,9,34A,FIRE HYDRANT,NA,115,0,0,0,0,115,104,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVVWGxOZW1jMVRtYzlQUT09&locationName=_____________________),Sunday,2021,10,10,"61-45 55 STREET ,   , NY",SUBN,2006,40.7137408,-73.9082213
JPK9094,NY,PAS,1484535625,2021-09-27,1,42A,FIRE HYDRANT,NA,115,0,0,0,0,115,106,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVWWHBPVkZsNVRsRTlQUT09&locationName=_____________________),Monday,2021,9,27,"109-33 119 ST ,   , NY",SDN,2019,40.8044579,-73.948873
KFL6188,NY,PAS,1484592530,2021-07-06,6,05A,FIRE HYDRANT,NA,115,0,0,0,0,115,047,Bronx,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVWVFZOYWxWNlRVRTlQUT09&locationName=_____________________),Tuesday,2021,7,6,"4349 FURMAN AVE ,   , NY",SDN,2016,40.8964657,-73.8548398
KPP7355,NY,PAS,1484609268,2021-09-23,6,10A,FIRE HYDRANT,NA,115,0,0,0,0,115,050,Bronx,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVXWGRQVkVreVQwRTlQUT09&locationName=_____________________),Thursday,2021,9,23,"129 WEST 197TH ST ,   , NY",SUBN,2004,40.8724136,-73.900494
JPJ7204,NY,PAS,1484609980,2021-08-01,1,02A,FIRE HYDRANT,NA,115,0,0,0,0,115,050,Bronx,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVXWGRQVkdzMFRVRTlQUT09&locationName=_____________________),Sunday,2021,8,1,"2891 SEDGWICK AVE ,   , NY",SDN,2017,40.8749773,-73.9016336
KET1237,NY,PAS,1484770596,2021-09-15,24,32P,FIRE HYDRANT,NA,115,0,0,0,0,115,076,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVZek5OUkZVMVRtYzlQUT09&locationName=_____________________),Wednesday,2021,9,15,"694 HENRY ST ,   , NY",SUBN,2021,40.677268,-74.0029512
HNP1232,NY,PAS,1485117239,2021-10-08,11,48A,FIRE HYDRANT,NA,115,0,0,0,115,0,049,Bronx,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNVVSWGhPZWtsNlQxRTlQUT09&locationName=_____________________),Friday,2021,10,8,"1705 HUNT AVENUE ,   , NY",SDN,2013,40.8440808,-73.8648947
GJC5950,NY,PAS,1485237300,2021-09-12,1,12A,FIRE HYDRANT,NA,115,0,0,0,0,115,102,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNVVTWHBPZWsxM1RVRTlQUT09&locationName=_____________________),Sunday,2021,9,12,"85-14 76 ST ,   , NY",SDN,2018,40.6945278,-73.8669226
JPP1210,NY,PAS,1485246600,2021-09-21,1,45A,FIRE HYDRANT,NA,115,0,0,0,0,115,102,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNVVTVEJPYWxsM1RVRTlQUT09&locationName=_____________________),Tuesday,2021,9,21,"76-03 85 ROAD ,   , NY",SDN,2017,40.694615,-73.8665259
GDR9010,NY,PAS,1485396475,2021-09-04,20,53P,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNVVUVFZPYWxFelRsRTlQUT09&locationName=_____________________),Saturday,2021,9,4,"159 E 91 ST ,   , NY",SDN,2021,40.7825289,-73.9523059
HPM8445,NY,PAS,2003437733,2021-09-23,8,52A,FIRE HYDRANT,NA,115,0,0,0,115,0,072,Brooklyn,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMTZVWHBPZW1ONlRYYzlQUT09&locationName=_____________________),Thursday,2021,9,23,"220 PROSPECT PARK WEST ,   , NY",SUBN,2020,40.6601685,-73.9808335
JGY4105,NY,PAS,2000424235,2021-08-16,16,11P,FIRE HYDRANT,NA,115,0,0,0,0,115,104,Queens,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMUVVWGxPUkVsNlRsRTlQUT09&locationName=_____________________),Monday,2021,8,16,"1815 WOODBINE STREET ,   , NY",4DSD,2017,40.7028151,-73.9067712
JNS8588,NY,PAS,2003038073,2021-09-29,1,02A,FIRE HYDRANT,NA,115,0,0,0,115,0,112,Queens,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMTZRWHBQUkVFelRYYzlQUT09&locationName=_____________________),Wednesday,2021,9,29,"0 N/S of 65 ROAD 10' E ,  /O YELLOWSTONE BOULE , NY",4DSD,2017,40.7309885,-73.8477799
FMT1918,NY,PAS,2003038176,2021-10-08,1,38A,FIRE HYDRANT,NA,115,0,0,0,0,115,112,Queens,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMTZRWHBQUkVVelRtYzlQUT09&locationName=_____________________),Friday,2021,10,8,"0 N/S of 65 ROAD 20' E ,  /O YELLOWSTONE BOULE , NY",SUBN,2011,40.7298132,-73.8516607
KHT3826,NY,PAS,2003880392,2021-10-21,7,10A,FIRE HYDRANT,NA,115,0,0,0,0,115,050,Bronx,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMTZaelJOUkUwMVRXYzlQUT09&locationName=_____________________),Thursday,2021,10,21,"2724 UNIVERSITY AVENUE ,   , NY",SUBN,2021,40.8693682,-73.8998657
HLR1950,NY,PAS,8565095058,2021-07-12,11,10A,FIRE HYDRANT,NA,115,0,0,0,115,0,114,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rNVVRVFZPVkVFeFQwRTlQUT09&locationName=_____________________),Monday,2021,7,12,"26-48 30th St ,   , NY",4DSD,2008,40.7693713,-73.9203568
KNP6159,NY,PAS,1471747700,2021-06-21,15,48P,FIRE HYDRANT,NA,115,0,0,0,0,115,102,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMVVZekJPZW1OM1RVRTlQUT09&locationName=_____________________),Monday,2021,6,21,"0 S/W C/O 101 AVE ,  123 STREET , NY",SDN,2003,40.6908569,-73.8220138
GJU2090,NY,PAS,8917438015,2021-09-13,8,21A,FIRE HYDRANT,NA,115,0,0,0,115,0,007,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFNTZVWHBQUkVGNFRsRTlQUT09&locationName=_____________________),Monday,2021,9,13,"W Attorney St ,  30ft S/of Rivington , NY",4DSD,2008,40.7183321,-73.984501
KFV6098,NY,PAS,1472194720,2021-06-26,22,54P,FIRE HYDRANT,NA,115,0,0,0,115,0,090,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMXFSVFZPUkdONVRVRTlQUT09&locationName=_____________________),Saturday,2021,6,26,"117 MAUJER STREET ,   , NY",SDN,2017,40.710873,-73.946152
KHK1771,NY,PAS,8829076806,2021-07-22,0,42A,FIRE HYDRANT,NA,115,0,0,0,115,0,009,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVOVVRVE5PYW1kM1RtYzlQUT09&locationName=_____________________),Thursday,2021,7,22,"66 Avenue A ,   , NY",4DSD,1999,40.724568,-73.984432
HTC3684,NY,PAS,1472202673,2021-06-28,24,55P,FIRE HYDRANT,NA,115,0,0,0,115,0,090,Brooklyn,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMXFTWGROYWxrelRYYzlQUT09&locationName=_____________________),Monday,2021,6,28,"272 STAGG STREET ,   , NY",SUBN,2014,40.7098282,-73.9381635
HFT1627,NY,PAS,8848929412,2021-08-11,15,09P,FIRE HYDRANT,NA,115,0,0,0,115,0,079,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FOUVhM2xQVkZGNFRXYzlQUT09&locationName=_____________________),Wednesday,2021,8,11,"219 Pulaski St ,   , NY",SUBN,2014,40.693337,-73.9424711
HCC4871,NY,PAS,8596885808,2021-07-23,7,51A,FIRE HYDRANT,NA,115,0,0,0,115,0,101,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk5VNXFaelJPVkdkM1QwRTlQUT09&locationName=_____________________),Friday,2021,7,23,"506 Beach 22nd St ,   , NY",4DSD,2012,40.6001435,-73.7555771
GSS6941,NY,PAS,8883988917,2021-07-21,16,39P,FIRE HYDRANT,NA,115,0,0,0,115,0,122,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5FMTZhelJQUkd0NFRuYzlQUT09&locationName=_____________________),Wednesday,2021,7,21,"1566 Richmond Rd ,   , NY",SUBN,2020,40.5915002,-74.100814
KLW1166,NY,PAS,8574584435,2021-07-14,6,28A,FIRE HYDRANT,NA,115,0,0,0,115,0,040,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNUVWVFJPUkZGNlRsRTlQUT09&locationName=_____________________),Wednesday,2021,7,14,"413 E 161st St ,   , NY",4DSD,2018,40.8242199,-73.913141
KLE3582,NY,PAS,8924360267,2021-08-01,7,49A,FIRE HYDRANT,NA,115,0,0,0,115,0,014,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVVNUVUVEpOUkVreVRuYzlQUT09&locationName=_____________________),Sunday,2021,8,1,"E 10th Ave ,  20ft N/of W 31st St , NY",SUBN,2014,40.7428202,-74.0077185
KFZ9776,NY,PAS,1472490540,2021-06-30,3,54A,FIRE HYDRANT,NA,115,0,0,0,0,115,109,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMXFVVFZOUkZVd1RVRTlQUT09&locationName=_____________________),Wednesday,2021,6,30,"42-03 156 ST ,   , NY",SDN,2021,40.7610514,-73.8092702
GZL3784,NY,PAS,8952936383,2021-08-05,13,42P,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMXFhM3BPYWswMFRYYzlQUT09&locationName=_____________________),Thursday,2021,8,5,"1459 3rd Ave ,   , NY",SUBN,2006,40.776375,-73.9552923
TAIWAN01,NY,PAS,1472417550,2021-07-05,23,12P,FIRE HYDRANT,NA,115,0,0,0,0,115,111,Queens,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMXFVWGhPZWxVeFRVRTlQUT09&locationName=_____________________),Monday,2021,7,5,"64-46 231 ST ,   , NY",SUBN,2011,40.7484846,-73.7465216
KJW1436,NY,PAS,8968694930,2021-08-14,0,28A,FIRE HYDRANT,NA,115,0,0,0,115,0,044,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOUVXVFZPUkd0NlRVRTlQUT09&locationName=_____________________),Saturday,2021,8,14,"1094 Woodycrest Ave ,   , NY",4DSD,2008,40.8347358,-73.9261081
HZT9101,NY,PAS,8969594437,2021-06-30,8,10A,FIRE HYDRANT,NA,115,0,0,0,115,0,049,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOVVWVFZPUkZGNlRuYzlQUT09&locationName=_____________________),Wednesday,2021,6,30,"1140 Adee Ave ,   , NY",SUBN,2015,40.8692142,-73.8538406
JFT4860,NY,PAS,8973516450,2021-07-22,5,07A,FIRE HYDRANT,NA,115,0,0,0,115,0,067,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wMTZWWGhPYWxFeFRVRTlQUT09&locationName=_____________________),Thursday,2021,7,22,"734 E 95th St ,   , NY",4DSD,2009,40.6507167,-73.9117543
KHD6109,NY,PAS,8973970150,2021-07-20,11,51A,FIRE HYDRANT,NA,115,0,0,0,115,0,078,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wMTZhek5OUkVVeFRVRTlQUT09&locationName=_____________________),Tuesday,2021,7,20,"339 7th Ave ,   , NY",4DSD,2012,40.7476878,-73.9928149
JLF3813,NY,PAS,8974946282,2021-07-21,6,47A,FIRE HYDRANT,NA,115,0,0,0,115,0,066,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNUVhekJPYWtrMFRXYzlQUT09&locationName=_____________________),Wednesday,2021,7,21,"841 50th St ,   , NY",SUBN,2012,40.6405809,-74.0024807
